tle_0	tle_1	lat	lon	norad_cat_num	satellite_name	ownership	launch_date	satellite_decay	satellite_decay_hour	rcs
1 11240U 79004A   98336.62432160  .99999999  99048-5  24553-2 0  9999	2 11240 061.9440 334.5503 0463804 285.5206 069.9709 15.51169661149689	37.5608085101659	72.37298497377859	11240	MOLNIYA 3-11            	CIS  	1979-01-18	1998-12-02	1998-12-02 23:00:00	 17.3038
1 11240U 79004A   98336.62432160  .99999999  99048-5  24553-2 0  9999	2 11240 061.9440 334.5503 0463804 285.5206 069.9709 15.51169661149689	30.597785821174742	77.69575139396953	11240	MOLNIYA 3-11            	CIS  	1979-01-18	1998-12-02	1998-12-02 23:02:00	 17.3038
1 11240U 79004A   98336.62432160  .99999999  99048-5  24553-2 0  9999	2 11240 061.9440 334.5503 0463804 285.5206 069.9709 15.51169661149689	16.08195190081453	86.22093396879099	11240	MOLNIYA 3-11            	CIS  	1979-01-18	1998-12-02	1998-12-02 23:06:00	 17.3038
1 11252U 79005B   01144.34434062  .18857851  25526-5  12405-3 0  9991	2 11252 097.2096 178.2860 0007920 256.9461 103.1035 16.53837557228587	-61.86829063408238	-154.82205625645676	11252	SL-3 R/B                	CIS  	1979-01-25	2001-05-24	2001-05-25 07:00:00	  6.4340
1 11252U 79005B   01144.34434062  .18857851  25526-5  12405-3 0  9991	2 11252 097.2096 178.2860 0007920 256.9461 103.1035 16.53837557228587	-53.65335574193041	-159.1115379986298	11252	SL-3 R/B                	CIS  	1979-01-25	2001-05-24	2001-05-25 07:02:00	  6.4340
1 11252U 79005B   01144.34434062  .18857851  25526-5  12405-3 0  9991	2 11252 097.2096 178.2860 0007920 256.9461 103.1035 16.53837557228587	-37.03023600034472	-164.5376588413414	11252	SL-3 R/B                	CIS  	1979-01-25	2001-05-24	2001-05-25 07:06:00	  6.4340
1 11262U 79010A   81291.65244684  .06976059 +30453-4 +38752-3 0  9998	2 11262 065.7826 315.3439 0008005 282.4204 077.6877 16.41800021151946	-24.52013664863024	-38.96127049758532	11262	COSMOS 1075             	CIS  	1979-02-08	1981-10-19	1981-10-21 20:00:00	  2.6844
1 11262U 79010A   81291.65244684  .06976059 +30453-4 +38752-3 0  9998	2 11262 065.7826 315.3439 0008005 282.4204 077.6877 16.41800021151946	-16.946498462934528	-35.50288275852481	11262	COSMOS 1075             	CIS  	1979-02-08	1981-10-19	1981-10-21 20:02:00	  2.6844
1 11262U 79010A   81291.65244684  .06976059 +30453-4 +38752-3 0  9998	2 11262 065.7826 315.3439 0008005 282.4204 077.6877 16.41800021151946	-1.6188613415553919	-29.36188699652303	11262	COSMOS 1075             	CIS  	1979-02-08	1981-10-19	1981-10-21 20:06:00	  2.6844
1 11266U 79011A   01222.47829542  .30575085 -13001-5  18920-3 0  9999	2 11266 082.4597 014.8371 0013680 276.3877 083.5482 16.53882114232618	39.71314455160949	30.78872717451703	11266	COSMOS 1076             	CIS  	1979-02-12	2001-08-10	2001-08-11 02:00:00	 15.9601
1 11266U 79011A   01222.47829542  .30575085 -13001-5  18920-3 0  9999	2 11266 082.4597 014.8371 0013680 276.3877 083.5482 16.53882114232618	48.014262770708676	32.43310546248136	11266	COSMOS 1076             	CIS  	1979-02-12	2001-08-10	2001-08-11 02:02:00	 15.9601
1 11266U 79011A   01222.47829542  .30575085 -13001-5  18920-3 0  9999	2 11266 082.4597 014.8371 0013680 276.3877 083.5482 16.53882114232618	64.39102100402658	39.00656831216084	11266	COSMOS 1076             	CIS  	1979-02-12	2001-08-10	2001-08-11 02:06:00	 15.9601
1 11268U 79012A   00178.51410082  .21056467 -98639-6  23404-3 0  9993	2 11268 081.1364 211.2586 0012554 263.1232 097.0557 16.49804762176503	18.73060534584439	147.15210898836926	11268	COSMOS 1077             	CIS  	1979-02-13	2000-06-27	2000-06-27 10:00:00	 13.3653
1 11268U 79012A   00178.51410082  .21056467 -98639-6  23404-3 0  9993	2 11268 081.1364 211.2586 0012554 263.1232 097.0557 16.49804762176503	27.03682230115899	148.1835085341762	11268	COSMOS 1077             	CIS  	1979-02-13	2000-06-27	2000-06-27 10:02:00	 13.3653
1 11268U 79012A   00178.51410082  .21056467 -98639-6  23404-3 0  9993	2 11268 081.1364 211.2586 0012554 263.1232 097.0557 16.49804762176503	43.574571508308686	151.1477969735834	11268	COSMOS 1077             	CIS  	1979-02-13	2000-06-27	2000-06-27 10:06:00	 13.3653
1 11269U 79012B   02045.36811004  .11360765 -87284-6  31030-3 0  9997	2 11269 081.1963 307.7380 0005333 231.9265 128.1609 16.45397824264603	-13.293411058940935	-48.53253752492924	11269	SL-3 R/B                	CIS  	1979-02-13	2002-02-14	2002-02-16 02:00:00	  6.5228
1 11269U 79012B   02045.36811004  .11360765 -87284-6  31030-3 0  9997	2 11269 081.1963 307.7380 0005333 231.9265 128.1609 16.45397824264603	-21.648494602672393	-47.60761038299904	11269	SL-3 R/B                	CIS  	1979-02-13	2002-02-14	2002-02-16 02:02:00	  6.5228
1 11269U 79012B   02045.36811004  .11360765 -87284-6  31030-3 0  9997	2 11269 081.1963 307.7380 0005333 231.9265 128.1609 16.45397824264603	-38.30873812994439	-45.108078750570776	11269	SL-3 R/B                	CIS  	1979-02-13	2002-02-14	2002-02-16 02:06:00	  6.5228
1 11270U 79013  A 89101.42505567  .28172433 +55225-4 +68004-3 0  9998	2 11270 054.9130 268.5781 0008221 279.9550 081.0907 16.45579885560567	36.967732939249935	152.26331712920822	11270	SAGE                    	US   	1979-02-18	1989-04-11	1989-04-12 04:00:00	  5.0253
1 11270U 79013  A 89101.42505567  .28172433 +55225-4 +68004-3 0  9998	2 11270 054.9130 268.5781 0008221 279.9550 081.0907 16.45579885560567	30.87052893511169	158.85110288557723	11270	SAGE                    	US   	1979-02-18	1989-04-11	1989-04-12 04:02:00	  5.0253
1 11270U 79013  A 89101.42505567  .28172433 +55225-4 +68004-3 0  9998	2 11270 054.9130 268.5781 0008221 279.9550 081.0907 16.45579885560567	17.774845022453455	169.65908494517868	11270	SAGE                    	US   	1979-02-18	1989-04-11	1989-04-12 04:06:00	  5.0253
1 11271U 79013  B 81262.00747209  .11739569 +53796-4 +20197-2 0  9996	2 11271 054.8824 043.6188 0011751 313.7008 046.4634 16.32044970142800	27.667477572888362	160.9672457546089	11271	SCOUT D-1 R/B           	US   	1979-02-18	1981-09-19	1981-09-21 02:00:00	  1.1300
1 11271U 79013  B 81262.00747209  .11739569 +53796-4 +20197-2 0  9996	2 11271 054.8824 043.6188 0011751 313.7008 046.4634 16.32044970142800	21.128070046410564	166.33052885695636	11271	SCOUT D-1 R/B           	US   	1979-02-18	1981-09-19	1981-09-21 02:02:00	  1.1300
1 11271U 79013  B 81262.00747209  .11739569 +53796-4 +20197-2 0  9996	2 11271 054.8824 043.6188 0011751 313.7008 046.4634 16.32044970142800	7.572181647855208	175.72601413582086	11271	SCOUT D-1 R/B           	US   	1979-02-18	1981-09-19	1981-09-21 02:06:00	  1.1300
1 11272U 79014  A 85105.62188429  .15335086 -31948-4 +35931-3 0  9998	2 11272 029.8686 132.0827 0000429 320.3550 039.8283 16.46861928345309	15.237195811814646	-169.53965225735183	11272	HAKUCHO (CORSA-B)       	JPN  	1979-02-21	1985-04-15	1985-04-16 16:00:00	  0.6303
1 11272U 79014  A 85105.62188429  .15335086 -31948-4 +35931-3 0  9998	2 11272 029.8686 132.0827 0000429 320.3550 039.8283 16.46861928345309	11.401270220155336	-162.28816335895436	11272	HAKUCHO (CORSA-B)       	JPN  	1979-02-21	1985-04-15	1985-04-16 16:02:00	  0.6303
1 11272U 79014  A 85105.62188429  .15335086 -31948-4 +35931-3 0  9998	2 11272 029.8686 132.0827 0000429 320.3550 039.8283 16.46861928345309	3.2115720232129203	-148.35143556511014	11272	HAKUCHO (CORSA-B)       	JPN  	1979-02-21	1985-04-15	1985-04-16 16:06:00	  0.6303
1 11278U 79017  A 92202.74897259  .16565086 +95000-5 +10587-3 0  9999	2 11278 097.7889 282.4905 0015798 261.0111 099.4254 16.53446267745554	32.31640143522793	-115.98729452267841	11278	SOLWIND                 	US   	1979-02-24	1992-07-20	1992-07-21 19:00:00	  4.1395
1 11278U 79017  A 92202.74897259  .16565086 +95000-5 +10587-3 0  9999	2 11278 097.7889 282.4905 0015798 261.0111 099.4254 16.53446267745554	23.9785777795291	-117.96385564583171	11278	SOLWIND                 	US   	1979-02-24	1992-07-20	1992-07-21 19:02:00	  4.1395
1 11278U 79017  A 92202.74897259  .16565086 +95000-5 +10587-3 0  9999	2 11278 097.7889 282.4905 0015798 261.0111 099.4254 16.53446267745554	7.266938786300046	-121.45352223619629	11278	SOLWIND                 	US   	1979-02-24	1992-07-20	1992-07-21 19:06:00	  4.1395
1 11279U 79017  B 83284.16413143  .10573315 +90288-5 +43948-3 0  9990	2 11279 097.6473 260.0124 0007423 226.0699 134.6481 16.43138394257523	-0.9262603094788235	61.18792866066824	11279	ATLAS R/B               	US   	1979-02-24	1983-10-11	1983-10-13 00:00:00	  2.6800
1 11279U 79017  B 83284.16413143  .10573315 +90288-5 +43948-3 0  9990	2 11279 097.6473 260.0124 0007423 226.0699 134.6481 16.43138394257523	-9.29830961622177	59.55215982615272	11279	ATLAS R/B               	US   	1979-02-24	1983-10-11	1983-10-13 00:02:00	  2.6800
1 11279U 79017  B 83284.16413143  .10573315 +90288-5 +43948-3 0  9990	2 11279 097.6473 260.0124 0007423 226.0699 134.6481 16.43138394257523	-26.02861295513153	56.05103900855003	11279	ATLAS R/B               	US   	1979-02-24	1983-10-11	1983-10-13 00:06:00	  2.6800
1 11280U 79014  B 82039.18731812  .13443974 -31171-4 +11287-2 0  9990	2 11280 029.8717 235.1645 0002149 174.0506 186.1813 16.38450864164085	-2.2234547458461114	169.0706368274254	11280	M-3C R/B                	JPN  	1979-02-21	1982-02-08	1982-02-09 18:00:00	  2.0400
1 11280U 79014  B 82039.18731812  .13443974 -31171-4 +11287-2 0  9990	2 11280 029.8717 235.1645 0002149 174.0506 186.1813 16.38450864164085	1.9958736964749326	175.91799709301156	11280	M-3C R/B                	JPN  	1979-02-21	1982-02-08	1982-02-09 18:02:00	  2.0400
1 11280U 79014  B 82039.18731812  .13443974 -31171-4 +11287-2 0  9990	2 11280 029.8717 235.1645 0002149 174.0506 186.1813 16.38450864164085	10.268714718966855	-170.1879191718561	11280	M-3C R/B                	JPN  	1979-02-21	1982-02-08	1982-02-09 18:06:00	  2.0400
1 11285U 79020A   02266.17676364  .25378241  19484-5  29006-3 0  9994	2 11285 073.9209 237.3828 0007511 300.0648 059.9692 16.49987790275405	15.629748981530081	-107.65784467890201	11285	INTERCOSMOS 19          	CIS  	1979-02-27	2002-09-23	2002-09-23 23:00:00	 12.6753
1 11285U 79020A   02266.17676364  .25378241  19484-5  29006-3 0  9994	2 11285 073.9209 237.3828 0007511 300.0648 059.9692 16.49987790275405	23.712002326412673	-105.51293305308623	11285	INTERCOSMOS 19          	CIS  	1979-02-27	2002-09-23	2002-09-23 23:02:00	 12.6753
1 11285U 79020A   02266.17676364  .25378241  19484-5  29006-3 0  9994	2 11285 073.9209 237.3828 0007511 300.0648 059.9692 16.49987790275405	39.68207060598051	-99.95456608766487	11285	INTERCOSMOS 19          	CIS  	1979-02-27	2002-09-23	2002-09-23 23:06:00	 12.6753
1 11286U 79020B   03218.52618798  .16982143  20605-5  26680-3 0  9993	2 11286 073.8982 328.1194 0011073 286.8926 073.4370 16.47711406321612	1.7030221854563485	129.85812465141035	11286	SL-8 R/B                	CIS  	1979-02-27	2003-08-06	2003-08-07 16:00:00	 10.0959
1 11286U 79020B   03218.52618798  .16982143  20605-5  26680-3 0  9993	2 11286 073.8982 328.1194 0011073 286.8926 073.4370 16.47711406321612	9.8033594166619	131.72221987969021	11286	SL-8 R/B                	CIS  	1979-02-27	2003-08-06	2003-08-07 16:02:00	 10.0959
1 11286U 79020B   03218.52618798  .16982143  20605-5  26680-3 0  9993	2 11286 073.8982 328.1194 0011073 286.8926 073.4370 16.47711406321612	25.932645382198263	135.92662478556161	11286	SL-8 R/B                	CIS  	1979-02-27	2003-08-06	2003-08-07 16:06:00	 10.0959
1 11322U 79017  D 82056.09526170  .02496187 +18105-5 +17639-2 0  9999	2 11322 097.6254 002.3052 0010396 124.4388 235.7500 16.16042716166442	64.48974455828996	14.77062900470566	11322	ATLAS DEB               	US   	1979-02-24	1982-02-27	1982-03-01 02:00:00	  0.1317
1 11322U 79017  D 82056.09526170  .02496187 +18105-5 +17639-2 0  9999	2 11322 097.6254 002.3052 0010396 124.4388 235.7500 16.16042716166442	56.34104884070877	9.57229155571943	11322	ATLAS DEB               	US   	1979-02-24	1982-02-27	1982-03-01 02:02:00	  0.1317
1 11322U 79017  D 82056.09526170  .02496187 +18105-5 +17639-2 0  9999	2 11322 097.6254 002.3052 0010396 124.4388 235.7500 16.16042716166442	39.757325630255714	3.3644978242953902	11322	ATLAS DEB               	US   	1979-02-24	1982-02-27	1982-03-01 02:06:00	  0.1317
1 11323U 79020  C 80245.53705450  .05161662 +10510-5 +47759-2 0  9999	2 11323 074.0450 041.7677 0023837 333.8097 026.1916 16.11474043082084	51.23211173776884	-150.34817306707168	11323	SL-8 DEB                	CIS  	1979-02-27	1980-09-02	1980-09-03 15:00:00	  0.0382
1 11323U 79020  C 80245.53705450  .05161662 +10510-5 +47759-2 0  9999	2 11323 074.0450 041.7677 0023837 333.8097 026.1916 16.11474043082084	58.63333545824592	-143.73178247845865	11323	SL-8 DEB                	CIS  	1979-02-27	1980-09-02	1980-09-03 15:02:00	  0.0382
1 11323U 79020  C 80245.53705450  .05161662 +10510-5 +47759-2 0  9999	2 11323 074.0450 041.7677 0023837 333.8097 026.1916 16.11474043082084	70.97819204337029	-116.64150370176057	11323	SL-8 DEB                	CIS  	1979-02-27	1980-09-02	1980-09-03 15:06:00	  0.0382
1 11328U 79031  A 89343.60438009  .02939252 +21400-4 +43866-2 0  9994	2 11328 063.6800 345.4210 0950843 243.3300 109.7926 14.33185448079015	37.44568908679992	-12.93488418412321	11328	MOLNIYA 1-43            	CIS  	1979-04-12	1989-12-09	1989-12-10 05:00:00	  1.2600
1 11328U 79031  A 89343.60438009  .02939252 +21400-4 +43866-2 0  9994	2 11328 063.6800 345.4210 0950843 243.3300 109.7926 14.33185448079015	30.289419855621592	-7.9703978981662305	11328	MOLNIYA 1-43            	CIS  	1979-04-12	1989-12-09	1989-12-10 05:02:00	  1.2600
1 11328U 79031  A 89343.60438009  .02939252 +21400-4 +43866-2 0  9994	2 11328 063.6800 345.4210 0950843 243.3300 109.7926 14.33185448079015	15.528083323281733	-0.08284161020504588	11328	MOLNIYA 1-43            	CIS  	1979-04-12	1989-12-09	1989-12-10 05:06:00	  1.2600
1 11331U 79032A   00083.73882671  .23288202  00000-0  23564-3 0  9993	2 11331 081.1807 202.4087 0007265 286.3552 073.7559 16.50892721154502	-3.0370651722307374	-146.3339752692068	11331	COSMOS 1093             	CIS  	1979-04-14	2000-03-23	2000-03-24 11:00:00	 10.8526
1 11331U 79032A   00083.73882671  .23288202  00000-0  23564-3 0  9993	2 11331 081.1807 202.4087 0007265 286.3552 073.7559 16.50892721154502	5.292230351959102	-145.54123619337844	11331	COSMOS 1093             	CIS  	1979-04-14	2000-03-23	2000-03-24 11:02:00	 10.8526
1 11331U 79032A   00083.73882671  .23288202  00000-0  23564-3 0  9993	2 11331 081.1807 202.4087 0007265 286.3552 073.7559 16.50892721154502	21.92656355661466	-143.78863697310985	11331	COSMOS 1093             	CIS  	1979-04-14	2000-03-23	2000-03-24 11:06:00	 10.8526
1 11332U 79032B   09128.99194196  .28742236 -98106-6  11963-3 0  9997	2 11332 081.2079 330.3676 0011717 252.5071 107.8361 16.57177424659095	4.061680419201156	101.56788409037856	11332	SL-3 R/B                	CIS  	1979-04-14	2009-05-09	2009-05-09 12:00:00	  7.8937
1 11332U 79032B   09128.99194196  .28742236 -98106-6  11963-3 0  9997	2 11332 081.2079 330.3676 0011717 252.5071 107.8361 16.57177424659095	-4.277816205957509	102.3576452037288	11332	SL-3 R/B                	CIS  	1979-04-14	2009-05-09	2009-05-09 12:02:00	  7.8937
1 11332U 79032B   09128.99194196  .28742236 -98106-6  11963-3 0  9997	2 11332 081.2079 330.3676 0011717 252.5071 107.8361 16.57177424659095	-20.95004799588335	104.08493857312249	11332	SL-3 R/B                	CIS  	1979-04-14	2009-05-09	2009-05-09 12:06:00	  7.8937
1 11382U 79047  A 90266.12427099  .17786598 +55699-4 +48329-3 0  9997	2 11382 055.0008 002.3293 0008664 329.1211 032.1412 16.44952093619751	11.881022707457031	59.67567013691406	11382	ARIEL 6                 	UK   	1979-06-02	1990-09-23	1990-09-24 07:00:00	  3.5855
1 11382U 79047  A 90266.12427099  .17786598 +55699-4 +48329-3 0  9997	2 11382 055.0008 002.3293 0008664 329.1211 032.1412 16.44952093619751	4.989714443430067	64.1368969857671	11382	ARIEL 6                 	UK   	1979-06-02	1990-09-23	1990-09-24 07:02:00	  3.5855
1 11382U 79047  A 90266.12427099  .17786598 +55699-4 +48329-3 0  9997	2 11382 055.0008 002.3293 0008664 329.1211 032.1412 16.44952093619751	-8.84370161657583	72.88560433136638	11382	ARIEL 6                 	UK   	1979-06-02	1990-09-23	1990-09-24 07:06:00	  3.5855
1 11383U 79047  B 88100.96216122  .34216269 +54996-4 +56996-3 0  9997	2 11383 054.9443 211.2794 0009190 327.0978 033.3258 16.47398032492617	36.146334389664204	-51.97807767816095	11383	SCOUT D-1 R/B           	US   	1979-06-02	1988-04-10	1988-04-10 14:00:00	  2.4890
1 11383U 79047  B 88100.96216122  .34216269 +54996-4 +56996-3 0  9997	2 11383 054.9443 211.2794 0009190 327.0978 033.3258 16.47398032492617	29.975599984016185	-45.52039678019694	11383	SCOUT D-1 R/B           	US   	1979-06-02	1988-04-10	1988-04-10 14:02:00	  2.4890
1 11383U 79047  B 88100.96216122  .34216269 +54996-4 +56996-3 0  9997	2 11383 054.9443 211.2794 0009190 327.0978 033.3258 16.47398032492617	16.77328315803571	-34.865175316477405	11383	SCOUT D-1 R/B           	US   	1979-06-02	1988-04-10	1988-04-10 14:06:00	  2.4890
1 11384U 79048  A 92270.08196119  .00447483 +31400-4 +12057-2 0  9999	2 11384 062.9319 346.7889 0446454 266.1759 089.1805 15.55992352034045	39.528220594925976	108.4863124742787	11384	MOLNIYA 3-12            	CIS  	1979-06-05	1992-09-26	1992-09-26 17:00:00	 22.6728
1 11384U 79048  A 92270.08196119  .00447483 +31400-4 +12057-2 0  9999	2 11384 062.9319 346.7889 0446454 266.1759 089.1805 15.55992352034045	46.18454729961606	115.22732669448777	11384	MOLNIYA 3-12            	CIS  	1979-06-05	1992-09-26	1992-09-26 17:02:00	 22.6728
1 11384U 79048  A 92270.08196119  .00447483 +31400-4 +12057-2 0  9999	2 11384 062.9319 346.7889 0446454 266.1759 089.1805 15.55992352034045	57.440538542351575	135.22340216899545	11384	MOLNIYA 3-12            	CIS  	1979-06-05	1992-09-26	1992-09-26 17:06:00	 22.6728
1 11392U 79051  A 89048.81728323  .11629172 +60729-4 +16855-3 0  9996	2 11392 050.6335 282.8609 0004213 274.4395 085.7752 16.48623890256643	49.19860049731596	112.4972249511528	11392	BHASKARA 1              	IND  	1979-06-07	1989-02-17	1989-02-19 08:00:00	  3.6228
1 11392U 79051  A 89048.81728323  .11629172 +60729-4 +16855-3 0  9996	2 11392 050.6335 282.8609 0004213 274.4395 085.7752 16.48623890256643	46.53644206074969	123.97531004003504	11392	BHASKARA 1              	IND  	1979-06-07	1989-02-17	1989-02-19 08:02:00	  3.6228
1 11392U 79051  A 89048.81728323  .11629172 +60729-4 +16855-3 0  9996	2 11392 050.6335 282.8609 0004213 274.4395 085.7752 16.48623890256643	38.10708020979435	142.9033488340278	11392	BHASKARA 1              	IND  	1979-06-07	1989-02-17	1989-02-19 08:06:00	  3.6228
1 11393U 79051  B 82048.02502813  .20798966 +56377-4 +31430-3 0  9995	2 11393 050.6209 147.4789 0006666 301.7371 058.2829 16.48176147151362	8.426371081872526	-131.81918124514772	11393	SL-8 R/B                	CIS  	1979-06-07	1982-02-17	1982-02-17 20:00:00	 10.2200
1 11393U 79051  B 82048.02502813  .20798966 +56377-4 +31430-3 0  9995	2 11393 050.6209 147.4789 0006666 301.7371 058.2829 16.48176147151362	1.9291079570078231	-126.92499553499675	11393	SL-8 R/B                	CIS  	1979-06-07	1982-02-17	1982-02-17 20:02:00	 10.2200
1 11393U 79051  B 82048.02502813  .20798966 +56377-4 +31430-3 0  9995	2 11393 050.6209 147.4789 0006666 301.7371 058.2829 16.48176147151362	-11.048133218366397	-117.1296983028764	11393	SL-8 R/B                	CIS  	1979-06-07	1982-02-17	1982-02-17 20:06:00	 10.2200
1 11419U 79057B   03074.16754695  .09255015  27510-5  41449-2 0  9992	2 11419 097.9243 147.4961 0011763 301.5494 058.4834 16.22041721254490	-52.95014678574258	106.8006354474979	11419	NOAA 6 DEB              	US   	1979-06-27	2003-03-16	2003-03-18 16:00:00	  0.0850
1 11419U 79057B   03074.16754695  .09255015  27510-5  41449-2 0  9992	2 11419 097.9243 147.4961 0011763 301.5494 058.4834 16.22041721254490	-44.695316758648566	103.5897635186749	11419	NOAA 6 DEB              	US   	1979-06-27	2003-03-16	2003-03-18 16:02:00	  0.0850
1 11419U 79057B   03074.16754695  .09255015  27510-5  41449-2 0  9992	2 11419 097.9243 147.4961 0011763 301.5494 058.4834 16.22041721254490	-28.06070180868975	98.92701876854981	11419	NOAA 6 DEB              	US   	1979-06-27	2003-03-16	2003-03-18 16:06:00	  0.0850
